iso3c,date,ind_value,ind_metadata,ind_quality
BVT,2011,NaN,NA,0
BVT,2012,NaN,NA,0
BVT,2013,NaN,NA,0
BVT,2014,NaN,NA,0
BVT,2015,NaN,NA,0
BVT,2016,NaN,NA,0
BVT,2017,NaN,NA,0
BVT,2018,NaN,NA,0
BVT,2019,NaN,NA,0
BWA,2004,0.4,E,0.5
BWA,2005,0.4,E,0.5
BWA,2006,0.4,E,0.5
BWA,2007,0.5,E,0.5
BWA,2008,0.5,E,0.5
BWA,2009,0.5,E,0.5
BWA,2010,0.5,E,0.5
BWA,2011,0.5,E,0.5
BWA,2012,0.5,E,0.5
BWA,2013,0.4,E,0.5
BWA,2014,0.4,E,0.5
BWA,2015,0.4,E,0.5
BWA,2016,0.4,E,0.5
BWA,2017,0.5,E,0.5
BWA,2018,0.5,E,0.5
BWA,2019,NaN,NA,0
CAF,2004,NaN,"NA",NaN
CAF,2005,NaN,"NA",NaN
CAF,2006,NaN,"NA",NaN
CAF,2007,NaN,"NA",NaN
CAF,2008,NaN,"NA",NaN
CAF,2009,NaN,"NA",NaN
CAF,2010,NaN,"NA",NaN
CAF,2011,NaN,"NA",NaN
CAF,2012,NaN,"NA",NaN
CAF,2013,NaN,"NA",NaN
CAF,2014,NaN,"NA",NaN
CAF,2015,NaN,"NA",NaN
CAF,2016,NaN,"NA",NaN
CAF,2017,NaN,"NA",NaN
CAF,2018,NaN,"NA",NaN
CAF,2019,NaN,NA,0
CAN,2004,NaN,N,NaN
CAN,2005,NaN,N,NaN
CAN,2006,NaN,N,NaN
CAN,2007,NaN,N,NaN
CAN,2008,NaN,N,NaN
CAN,2009,NaN,N,NaN
CAN,2010,NaN,N,NaN
CAN,2011,NaN,N,NaN
CAN,2012,NaN,N,NaN
CAN,2013,NaN,N,NaN
CAN,2014,NaN,N,NaN
CAN,2015,NaN,N,NaN
CAN,2016,NaN,N,NaN
CAN,2017,NaN,N,NaN
CAN,2018,NaN,N,NaN
CAN,2019,NaN,NA,0
CCK,2004,NaN,"NA",NaN
CCK,2005,NaN,"NA",NaN
CCK,2006,NaN,"NA",NaN
CCK,2007,NaN,"NA",NaN
CCK,2008,NaN,"NA",NaN
CCK,2009,NaN,"NA",NaN
CCK,2010,NaN,"NA",NaN
CCK,2011,NaN,"NA",NaN
CCK,2012,NaN,"NA",NaN
CCK,2013,NaN,"NA",NaN
CCK,2014,NaN,"NA",NaN
CCK,2015,NaN,"NA",NaN
CCK,2016,NaN,"NA",NaN
CCK,2017,NaN,"NA",NaN
CCK,2018,NaN,"NA",NaN
CCK,2019,NaN,NA,0
CHE,2004,NaN,N,NaN
CHE,2005,NaN,N,NaN
CHE,2006,NaN,N,NaN
CHE,2007,NaN,N,NaN
CHE,2008,NaN,N,NaN
CHE,2009,NaN,N,NaN
CHE,2010,NaN,N,NaN
CHE,2011,NaN,N,NaN
CHE,2012,NaN,N,NaN
CHE,2013,NaN,N,NaN
CHE,2014,NaN,N,NaN
CHE,2015,NaN,N,NaN
CHE,2016,NaN,N,NaN
CHE,2017,NaN,N,NaN
CHE,2018,NaN,N,NaN
CHE,2019,NaN,NA,0
CHL,2004,0.5,E,0.5
CHL,2005,0.5,E,0.5
CHL,2006,0.5,E,0.5
CHL,2007,0.5,E,0.5
CHL,2008,0.6,E,0.5
CHL,2009,0.6,E,0.5
CHL,2010,0.6,E,0.5
CHL,2011,0.6,E,0.5
CHL,2012,0.6,E,0.5
CHL,2013,0.6,E,0.5
CHL,2014,0.6,E,0.5
CHL,2015,0.6,E,0.5
CHL,2016,0.6,E,0.5
CHL,2017,0.6,E,0.5
CHL,2018,0.7,E,0.5
CHL,2019,NaN,NA,0
CHN,2004,117,E,0.5
CHN,2005,108,E,0.5
CHN,2006,97.5,E,0.5
CHN,2007,84.5,E,0.5
CHN,2008,70.8,E,0.5
CHN,2009,57.5,E,0.5
CHN,2010,42.5,E,0.5
CHN,2011,NaN,N,NaN
CHN,2012,NaN,N,NaN
CHN,2013,NaN,N,NaN
CHN,2014,NaN,N,NaN
CHN,2015,NaN,N,NaN
CHN,2016,NaN,N,NaN
CHN,2017,NaN,N,NaN
CHN,2018,NaN,N,NaN
CHN,2019,NaN,NA,0
CIV,2004,3.7,E,0.5
CIV,2005,3.7,E,0.5
CIV,2006,3.8,E,0.5
CIV,2007,4.1,E,0.5
CIV,2008,4.3,E,0.5
CIV,2009,4.6,E,0.5
CIV,2010,4.7,E,0.5
CIV,2011,4.7,E,0.5
CIV,2012,4.8,E,0.5
CIV,2013,4.8,E,0.5
CIV,2014,4.6,E,0.5
